fact_id,dataset_id,record_id,yearbook_year,statistical_year_start,statistical_year_end,institution,topic,dimension_label,metric,metric_path,numeric_value,text_value,value_kind,unit,source_row,source_column,quality_flag
fact_48cfa01ade5eecae0a83cf1e,dataset_ae3607222ecba67b21830fac,record_4cdad4636ba05c329b4b2692,2020,2019,2019,人民法院,civil_cases,申请确认仲裁协议效力,收案,收案,22496,22496,number,件,25,2,auto_extracted
fact_38eccca157c791c1a44b4e43,dataset_ae3607222ecba67b21830fac,record_4cdad4636ba05c329b4b2692,2020,2019,2019,人民法院,civil_cases,申请确认仲裁协议效力,结 案,结 案,22508,22508,number,件,25,3,auto_extracted
fact_2f29d8c32513ffc7ad13fd31,dataset_ae3607222ecba67b21830fac,record_4cdad4636ba05c329b4b2692,2020,2019,2019,人民法院,civil_cases,申请确认仲裁协议效力,未 结,未 结,455,455,number,件,25,4,auto_extracted
fact_9cc92f05b64132cd508a4b4a,dataset_ae3607222ecba67b21830fac,record_8aef22f58c6441b1997db98b,2020,2019,2019,人民法院,civil_cases,民事特别程序监督,收案,收案,398,398,number,件,26,2,auto_extracted
fact_1f229e2322b40cabdcac2858,dataset_ae3607222ecba67b21830fac,record_8aef22f58c6441b1997db98b,2020,2019,2019,人民法院,civil_cases,民事特别程序监督,结 案,结 案,388,388,number,件,26,3,auto_extracted
fact_3ee0d87e274fdaa64b584148,dataset_ae3607222ecba67b21830fac,record_8aef22f58c6441b1997db98b,2020,2019,2019,人民法院,civil_cases,民事特别程序监督,未 结,未 结,60,60,number,件,26,4,auto_extracted
fact_0098efb3940bdacc42f516d4,dataset_ae3607222ecba67b21830fac,record_f1c25bc0212744a55d539ea1,2020,2019,2019,人民法院,civil_cases,船舶优先权催告,收案,收案,12,12,number,件,27,2,auto_extracted
fact_64cbeabca81bc9fb3c23590f,dataset_ae3607222ecba67b21830fac,record_f1c25bc0212744a55d539ea1,2020,2019,2019,人民法院,civil_cases,船舶优先权催告,结 案,结 案,7,7,number,件,27,3,auto_extracted
fact_5047a7190896eed2d4da6e1c,dataset_ae3607222ecba67b21830fac,record_f1c25bc0212744a55d539ea1,2020,2019,2019,人民法院,civil_cases,船舶优先权催告,未 结,未 结,5,5,number,件,27,4,auto_extracted
fact_dff316f41549e84c3255aa3f,dataset_ae3607222ecba67b21830fac,record_372797348555d69ee727a49e,2020,2019,2019,人民法院,civil_cases,公示催告,收案,收案,5334,5334,number,件,28,2,auto_extracted
fact_9e213cd227884f5b0044303d,dataset_ae3607222ecba67b21830fac,record_372797348555d69ee727a49e,2020,2019,2019,人民法院,civil_cases,公示催告,结 案,结 案,6070,6070,number,件,28,3,auto_extracted
fact_2efe4d81548658a310eb0d2a,dataset_ae3607222ecba67b21830fac,record_372797348555d69ee727a49e,2020,2019,2019,人民法院,civil_cases,公示催告,未 结,未 结,1143,1143,number,件,28,4,auto_extracted
fact_70b7453d981ad78b3627ac5d,dataset_ae3607222ecba67b21830fac,record_88884d9a6203181b2193a490,2020,2019,2019,人民法院,civil_cases,申请支付令审查,收案,收案,59726,59726,number,件,29,2,auto_extracted
fact_3a3cffbc0ae5abb98a7ab985,dataset_ae3607222ecba67b21830fac,record_88884d9a6203181b2193a490,2020,2019,2019,人民法院,civil_cases,申请支付令审查,结 案,结 案,59921,59921,number,件,29,3,auto_extracted
fact_e33c079cc48efa4a114d434b,dataset_ae3607222ecba67b21830fac,record_88884d9a6203181b2193a490,2020,2019,2019,人民法院,civil_cases,申请支付令审查,未 结,未 结,454,454,number,件,29,4,auto_extracted
fact_4e250918124768a4fce0c16b,dataset_ae3607222ecba67b21830fac,record_a20ff29b839b08057b4a0549,2020,2019,2019,人民法院,civil_cases,支付令监督,收案,收案,298,298,number,件,30,2,auto_extracted
fact_f5cf2c769a4c74a3acc7b0d4,dataset_ae3607222ecba67b21830fac,record_a20ff29b839b08057b4a0549,2020,2019,2019,人民法院,civil_cases,支付令监督,结 案,结 案,280,280,number,件,30,3,auto_extracted
fact_dd077d2eba15acca157156e0,dataset_ae3607222ecba67b21830fac,record_a20ff29b839b08057b4a0549,2020,2019,2019,人民法院,civil_cases,支付令监督,未 结,未 结,34,34,number,件,30,4,auto_extracted
fact_11f7a77d85b6740dcca1029d,dataset_ae3607222ecba67b21830fac,record_b2b560d4ece09ad4f92180e0,2020,2019,2019,人民法院,civil_cases,人身安全保护令申请审查,收案,收案,3214,3214,number,件,31,2,auto_extracted
fact_3921850ee45c314276664d5d,dataset_ae3607222ecba67b21830fac,record_b2b560d4ece09ad4f92180e0,2020,2019,2019,人民法院,civil_cases,人身安全保护令申请审查,结 案,结 案,3211,3211,number,件,31,3,auto_extracted
fact_8a646ea44a408d818a1af4b9,dataset_ae3607222ecba67b21830fac,record_b2b560d4ece09ad4f92180e0,2020,2019,2019,人民法院,civil_cases,人身安全保护令申请审查,未 结,未 结,63,63,number,件,31,4,auto_extracted
fact_4721f4b4add941e12c776fb0,dataset_ae3607222ecba67b21830fac,record_8476ce228c25ac725f224666,2020,2019,2019,人民法院,civil_cases,人身安全保护令变更,收案,收案,29,29,number,件,32,2,auto_extracted
fact_457d61e60d2d79daf0c829f7,dataset_ae3607222ecba67b21830fac,record_8476ce228c25ac725f224666,2020,2019,2019,人民法院,civil_cases,人身安全保护令变更,结 案,结 案,25,25,number,件,32,3,auto_extracted
fact_e1404b5053039b49b5b27944,dataset_ae3607222ecba67b21830fac,record_8476ce228c25ac725f224666,2020,2019,2019,人民法院,civil_cases,人身安全保护令变更,未 结,未 结,9,9,number,件,32,4,auto_extracted
fact_94a3371550b484ef74f48ffb,dataset_ae3607222ecba67b21830fac,record_c61f5e0fbd8047374774cc8d,2020,2019,2019,人民法院,civil_cases,其他民事,收案,收案,6222,6222,number,件,33,2,auto_extracted
fact_918255f52109fd9a8e8dc553,dataset_ae3607222ecba67b21830fac,record_c61f5e0fbd8047374774cc8d,2020,2019,2019,人民法院,civil_cases,其他民事,结 案,结 案,6033,6033,number,件,33,3,auto_extracted
fact_b7696daac1059c4c8c60f7d3,dataset_ae3607222ecba67b21830fac,record_c61f5e0fbd8047374774cc8d,2020,2019,2019,人民法院,civil_cases,其他民事,未 结,未 结,514,514,number,件,33,4,auto_extracted
fact_19acf283bb5c7cd385712492,dataset_99ee6aaeed03c40c15a7915b,record_6e0e5b245cfbcd27a1534fe3,2020,2019,2019,民政部门,civil_affairs,民政部门登记和管理的机构和设施*,单位数(个),单位数(个),2014933,2014933,number,个,4,2,auto_extracted;year_inferred
fact_88b553725060cfccfb3af1e0,dataset_99ee6aaeed03c40c15a7915b,record_6e0e5b245cfbcd27a1534fe3,2020,2019,2019,民政部门,civil_affairs,民政部门登记和管理的机构和设施*,职工人数(万人),职工人数(万人),1545.7,1545.7,number,万人,4,3,auto_extracted;year_inferred
fact_301789d4ac424edb22813ff9,dataset_99ee6aaeed03c40c15a7915b,record_6e0e5b245cfbcd27a1534fe3,2020,2019,2019,民政部门,civil_affairs,民政部门登记和管理的机构和设施*,固定资产原价(亿元),固定资产原价(亿元),6515.3,6515.3,number,亿元,4,4,auto_extracted;year_inferred
fact_f33dd94f0d85afd4fae63427,dataset_99ee6aaeed03c40c15a7915b,record_954333a910301b89b66e2ec3,2020,2019,2019,民政部门,civil_affairs,社会工作,单位数(个),单位数(个),566387,566387,number,个,5,2,auto_extracted;year_inferred
fact_e4bc904d3bdf2173677093c3,dataset_99ee6aaeed03c40c15a7915b,record_954333a910301b89b66e2ec3,2020,2019,2019,民政部门,civil_affairs,社会工作,职工人数(万人),职工人数(万人),248.4,248.4,number,万人,5,3,auto_extracted;year_inferred
fact_d2b75d7d832e1775e2f76d26,dataset_99ee6aaeed03c40c15a7915b,record_954333a910301b89b66e2ec3,2020,2019,2019,民政部门,civil_affairs,社会工作,固定资产原价(亿元),固定资产原价(亿元),1555,1555.0,number,亿元,5,4,auto_extracted;year_inferred
fact_a703a5a2984b0c6a02569a41,dataset_99ee6aaeed03c40c15a7915b,record_6b8b68116070f4154f1036ca,2020,2019,2019,民政部门,civil_affairs,提供住宿的民政服务机构,单位数(个),单位数(个),37021,37021,number,个,6,2,auto_extracted;year_inferred
fact_2d044b414a85a40b51f210a5,dataset_99ee6aaeed03c40c15a7915b,record_6b8b68116070f4154f1036ca,2020,2019,2019,民政部门,civil_affairs,提供住宿的民政服务机构,职工人数(万人),职工人数(万人),50.9,50.9,number,万人,6,3,auto_extracted;year_inferred
fact_66eefc02251e96d02928c3f2,dataset_99ee6aaeed03c40c15a7915b,record_6b8b68116070f4154f1036ca,2020,2019,2019,民政部门,civil_affairs,提供住宿的民政服务机构,固定资产原价(亿元),固定资产原价(亿元),1330.3,1330.3,number,亿元,6,4,auto_extracted;year_inferred
fact_53800ba1e2c02bbba31a7fb7,dataset_99ee6aaeed03c40c15a7915b,record_4c2a9275291262dbe180e792,2020,2019,2019,民政部门,civil_affairs,养老机构,单位数(个),单位数(个),34369,34369,number,个,7,2,auto_extracted;year_inferred
fact_22c13a4d667de6b6327223a9,dataset_99ee6aaeed03c40c15a7915b,record_4c2a9275291262dbe180e792,2020,2019,2019,民政部门,civil_affairs,养老机构,职工人数(万人),职工人数(万人),45.2,45.2,number,万人,7,3,auto_extracted;year_inferred
fact_c7861901ce8320b356af66cf,dataset_99ee6aaeed03c40c15a7915b,record_4c2a9275291262dbe180e792,2020,2019,2019,民政部门,civil_affairs,养老机构,固定资产原价(亿元),固定资产原价(亿元),1161.5,1161.5,number,亿元,7,4,auto_extracted;year_inferred
fact_069022f1bd2f7b243494e488,dataset_99ee6aaeed03c40c15a7915b,record_bb9993b42ed9f1cd570949d7,2020,2019,2019,民政部门,civil_affairs,#特困人员供养机构,单位数(个),单位数(个),15932,15932,number,个,8,2,auto_extracted;year_inferred
fact_6e15ecdeed03d4b28ae055a6,dataset_99ee6aaeed03c40c15a7915b,record_bb9993b42ed9f1cd570949d7,2020,2019,2019,民政部门,civil_affairs,#特困人员供养机构,职工人数(万人),职工人数(万人),10.9,10.9,number,万人,8,3,auto_extracted;year_inferred
fact_f373025f8f927a050b28542d,dataset_99ee6aaeed03c40c15a7915b,record_bb9993b42ed9f1cd570949d7,2020,2019,2019,民政部门,civil_affairs,#特困人员供养机构,固定资产原价(亿元),固定资产原价(亿元),285.5,285.5,number,亿元,8,4,auto_extracted;year_inferred
fact_60842d5d10dbdbd7243c1243,dataset_99ee6aaeed03c40c15a7915b,record_e5ef79c64f35eed53179816c,2020,2019,2019,民政部门,civil_affairs,社会福利院,单位数(个),单位数(个),1527,1527,number,个,9,2,auto_extracted;year_inferred
fact_605612bdc9989c3d419ca54e,dataset_99ee6aaeed03c40c15a7915b,record_e5ef79c64f35eed53179816c,2020,2019,2019,民政部门,civil_affairs,社会福利院,职工人数(万人),职工人数(万人),4.4,4.4,number,万人,9,3,auto_extracted;year_inferred
fact_cc98b6bcdac99762eb4a2e21,dataset_99ee6aaeed03c40c15a7915b,record_e5ef79c64f35eed53179816c,2020,2019,2019,民政部门,civil_affairs,社会福利院,固定资产原价(亿元),固定资产原价(亿元),188.5,188.5,number,亿元,9,4,auto_extracted;year_inferred
fact_e154a5740fa346e238902898,dataset_99ee6aaeed03c40c15a7915b,record_4478423e30d744b9531c866e,2020,2019,2019,民政部门,civil_affairs,精神疾病服务机构,单位数(个),单位数(个),138,138,number,个,10,2,auto_extracted;year_inferred
fact_b81b6adc0019f0be876748a4,dataset_99ee6aaeed03c40c15a7915b,record_4478423e30d744b9531c866e,2020,2019,2019,民政部门,civil_affairs,精神疾病服务机构,职工人数(万人),职工人数(万人),1.9,1.9,number,万人,10,3,auto_extracted;year_inferred
fact_d69c6980e680d0a46c66cc32,dataset_99ee6aaeed03c40c15a7915b,record_4478423e30d744b9531c866e,2020,2019,2019,民政部门,civil_affairs,精神疾病服务机构,固定资产原价(亿元),固定资产原价(亿元),72.2,72.2,number,亿元,10,4,auto_extracted;year_inferred
fact_64fc1fbc9e67482ae3c32371,dataset_99ee6aaeed03c40c15a7915b,record_042bb44459fdd128df09fb81,2020,2019,2019,民政部门,civil_affairs,社会福利医院,单位数(个),单位数(个),138,138,number,个,11,2,auto_extracted;year_inferred
fact_a8e7f69ca36dd2838dba4989,dataset_99ee6aaeed03c40c15a7915b,record_042bb44459fdd128df09fb81,2020,2019,2019,民政部门,civil_affairs,社会福利医院,职工人数(万人),职工人数(万人),1.9,1.9,number,万人,11,3,auto_extracted;year_inferred
fact_8e9a2bb8543380be4d20f799,dataset_99ee6aaeed03c40c15a7915b,record_042bb44459fdd128df09fb81,2020,2019,2019,民政部门,civil_affairs,社会福利医院,固定资产原价(亿元),固定资产原价(亿元),72.2,72.2,number,亿元,11,4,auto_extracted;year_inferred
fact_13c9737163d2c9ace997d70a,dataset_99ee6aaeed03c40c15a7915b,record_de5946e6f3505d86e0ad68a3,2020,2019,2019,民政部门,civil_affairs,儿童福利和救助保护机构,单位数(个),单位数(个),686,686,number,个,12,2,auto_extracted;year_inferred
fact_22dfb6b5f84796310c281d33,dataset_99ee6aaeed03c40c15a7915b,record_de5946e6f3505d86e0ad68a3,2020,2019,2019,民政部门,civil_affairs,儿童福利和救助保护机构,职工人数(万人),职工人数(万人),1.4,1.4,number,万人,12,3,auto_extracted;year_inferred
fact_3c12751665a04e2e2dab27c4,dataset_99ee6aaeed03c40c15a7915b,record_de5946e6f3505d86e0ad68a3,2020,2019,2019,民政部门,civil_affairs,儿童福利和救助保护机构,固定资产原价(亿元),固定资产原价(亿元),50.1,50.1,number,亿元,12,4,auto_extracted;year_inferred
fact_0f10938f46b8feacb4bb23e2,dataset_99ee6aaeed03c40c15a7915b,record_13b1b72f5728f43b513fef0d,2020,2019,2019,民政部门,civil_affairs,儿童福利机构,单位数(个),单位数(个),484,484,number,个,13,2,auto_extracted;year_inferred
fact_e4fae6bc4b37a0148742ff89,dataset_99ee6aaeed03c40c15a7915b,record_13b1b72f5728f43b513fef0d,2020,2019,2019,民政部门,civil_affairs,儿童福利机构,职工人数(万人),职工人数(万人),1.2,1.2,number,万人,13,3,auto_extracted;year_inferred
fact_15cb0b7b7a5fbc137e2b628d,dataset_99ee6aaeed03c40c15a7915b,record_13b1b72f5728f43b513fef0d,2020,2019,2019,民政部门,civil_affairs,儿童福利机构,固定资产原价(亿元),固定资产原价(亿元),48.7,48.7,number,亿元,13,4,auto_extracted;year_inferred
fact_91c9b989eee5020077e6e4fc,dataset_99ee6aaeed03c40c15a7915b,record_7851e5a54e49c3e89e5cfd39,2020,2019,2019,民政部门,civil_affairs,未成年人救助保护中心,单位数(个),单位数(个),202,202,number,个,14,2,auto_extracted;year_inferred
fact_bf5c3314908167e382d08ec7,dataset_99ee6aaeed03c40c15a7915b,record_7851e5a54e49c3e89e5cfd39,2020,2019,2019,民政部门,civil_affairs,未成年人救助保护中心,职工人数(万人),职工人数(万人),0.2,0.2,number,万人,14,3,auto_extracted;year_inferred
fact_e1065a983d0c1e58328c5e30,dataset_99ee6aaeed03c40c15a7915b,record_7851e5a54e49c3e89e5cfd39,2020,2019,2019,民政部门,civil_affairs,未成年人救助保护中心,固定资产原价(亿元),固定资产原价(亿元),1.4,1.4,number,亿元,14,4,auto_extracted;year_inferred
fact_cc0f1ae3a0af7f6d1c69aa16,dataset_99ee6aaeed03c40c15a7915b,record_0c3e789d989641126bdb9271,2020,2019,2019,民政部门,civil_affairs,其他提供住宿机构,单位数(个),单位数(个),1828,1828,number,个,15,2,auto_extracted;year_inferred
fact_0d7f574609b83891320211f8,dataset_99ee6aaeed03c40c15a7915b,record_0c3e789d989641126bdb9271,2020,2019,2019,民政部门,civil_affairs,其他提供住宿机构,职工人数(万人),职工人数(万人),2.4,2.4,number,万人,15,3,auto_extracted;year_inferred
fact_b39154dd0e2c6918989f1997,dataset_99ee6aaeed03c40c15a7915b,record_0c3e789d989641126bdb9271,2020,2019,2019,民政部门,civil_affairs,其他提供住宿机构,固定资产原价(亿元),固定资产原价(亿元),46.4,46.4,number,亿元,15,4,auto_extracted;year_inferred
fact_6888cf253d79b101aa3fc1eb,dataset_99ee6aaeed03c40c15a7915b,record_d15f4b21d88ffbaff6bb9a71,2020,2019,2019,民政部门,civil_affairs,流浪乞讨人员救助管理站,单位数(个),单位数(个),1545,1545,number,个,16,2,auto_extracted;year_inferred
fact_22da1a6f8f0805718cc6f8da,dataset_99ee6aaeed03c40c15a7915b,record_d15f4b21d88ffbaff6bb9a71,2020,2019,2019,民政部门,civil_affairs,流浪乞讨人员救助管理站,职工人数(万人),职工人数(万人),1.6,1.6,number,万人,16,3,auto_extracted;year_inferred
fact_82c315140d845b87898c3be4,dataset_99ee6aaeed03c40c15a7915b,record_d15f4b21d88ffbaff6bb9a71,2020,2019,2019,民政部门,civil_affairs,流浪乞讨人员救助管理站,固定资产原价(亿元),固定资产原价(亿元),37.7,37.7,number,亿元,16,4,auto_extracted;year_inferred
fact_ffece5f753543f8e11d72012,dataset_99ee6aaeed03c40c15a7915b,record_425c58665a20d5d8e7073342,2020,2019,2019,民政部门,civil_affairs,其他提供住宿的机构,单位数(个),单位数(个),283,283,number,个,17,2,auto_extracted;year_inferred
fact_c31f640a5f243bebd3558e14,dataset_99ee6aaeed03c40c15a7915b,record_425c58665a20d5d8e7073342,2020,2019,2019,民政部门,civil_affairs,其他提供住宿的机构,职工人数(万人),职工人数(万人),0.7,0.7,number,万人,17,3,auto_extracted;year_inferred
fact_413326260ab0c6f97a1584be,dataset_99ee6aaeed03c40c15a7915b,record_425c58665a20d5d8e7073342,2020,2019,2019,民政部门,civil_affairs,其他提供住宿的机构,固定资产原价(亿元),固定资产原价(亿元),8.7,8.7,number,亿元,17,4,auto_extracted;year_inferred
fact_64874986a945fdcf144d916a,dataset_99ee6aaeed03c40c15a7915b,record_306c678204c5f11b8c635034,2020,2019,2019,民政部门,civil_affairs,不提供住宿的民政服务机构和设施,单位数(个),单位数(个),529366,529366,number,个,18,2,auto_extracted;year_inferred
fact_06bec9bbcd8a0aeac4dd75c1,dataset_99ee6aaeed03c40c15a7915b,record_306c678204c5f11b8c635034,2020,2019,2019,民政部门,civil_affairs,不提供住宿的民政服务机构和设施,职工人数(万人),职工人数(万人),197.5,197.5,number,万人,18,3,auto_extracted;year_inferred
fact_33a303fd8d90b95f33343a10,dataset_99ee6aaeed03c40c15a7915b,record_306c678204c5f11b8c635034,2020,2019,2019,民政部门,civil_affairs,不提供住宿的民政服务机构和设施,固定资产原价(亿元),固定资产原价(亿元),224.7,224.7,number,亿元,18,4,auto_extracted;year_inferred
fact_b2cb4bbd17b82b5c8c2e4a03,dataset_99ee6aaeed03c40c15a7915b,record_a2d4b025792334f590d0fedb,2020,2019,2019,民政部门,civil_affairs,民政部门直属康复辅具机构,单位数(个),单位数(个),22,22,number,个,19,2,auto_extracted;year_inferred
fact_4a83c05f1470ebc670e11595,dataset_99ee6aaeed03c40c15a7915b,record_a2d4b025792334f590d0fedb,2020,2019,2019,民政部门,civil_affairs,民政部门直属康复辅具机构,职工人数(万人),职工人数(万人),0.1,0.1,number,万人,19,3,auto_extracted;year_inferred
fact_5833fd7b92895a470dba6995,dataset_99ee6aaeed03c40c15a7915b,record_a2d4b025792334f590d0fedb,2020,2019,2019,民政部门,civil_affairs,民政部门直属康复辅具机构,固定资产原价(亿元),固定资产原价(亿元),5.3,5.3,number,亿元,19,4,auto_extracted;year_inferred
fact_3226f96ec40035b15807269b,dataset_99ee6aaeed03c40c15a7915b,record_35d3b06ca5c3590ae670bcea,2020,2019,2019,民政部门,civil_affairs,社会救助服务机构,单位数(个),单位数(个),885,885,number,个,20,2,auto_extracted;year_inferred
fact_25958d9a0fb6b2dc0e83d82a,dataset_99ee6aaeed03c40c15a7915b,record_35d3b06ca5c3590ae670bcea,2020,2019,2019,民政部门,civil_affairs,社会救助服务机构,职工人数(万人),职工人数(万人),0.8,0.8,number,万人,20,3,auto_extracted;year_inferred
