record_id,dataset_id,source_row,row_label,row_data,search_text
record_dc83398ea21eac6bba2cb28b,dataset_7fa32529fb5d38606646edcd,6,民事案件,"{""案件类别"":""民事案件"",""受理"":""76900"",""审查 结案"":""68999"",""提出 抗诉"":""5103"",""抗诉案件再审情况/合计"":""4091"",""抗诉案件再审情况/改判"":""2342"",""抗诉案件再审情况/调解"":""244"",""抗诉案件再审情况/发回重审"":""472"",""抗诉案件再审情况/和解撤诉"":""114"",""抗诉案件再审情况/维持原判"":""838"",""抗诉案件再审情况/其他"":""81""}",表9 2019年人民检察院对民事行政判决裁定调解书提出抗诉情况统计表；统计期间：2019-2019；案件类别：民事案件；受理：76900；审查 结案：68999；提出 抗诉：5103；抗诉案件再审情况/合计：4091；抗诉案件再审情况/改判：2342；抗诉案件再审情况/调解：244；抗诉案件再审情况/发回重审：472；抗诉案件再审情况/和解撤诉：114；抗诉案件再审情况/维持原判：838；抗诉案件再审情况/其他：81
record_a3ef49e128cc887579d92d26,dataset_7fa32529fb5d38606646edcd,7,行政案件,"{""案件类别"":""行政案件"",""受理"":""12711"",""审查 结案"":""11402"",""提出 抗诉"":""156"",""抗诉案件再审情况/合计"":""101"",""抗诉案件再审情况/改判"":""23"",""抗诉案件再审情况/调解"":""1"",""抗诉案件再审情况/发回重审"":""18"",""抗诉案件再审情况/和解撤诉"":""3"",""抗诉案件再审情况/维持原判"":""52"",""抗诉案件再审情况/其他"":""4""}",表9 2019年人民检察院对民事行政判决裁定调解书提出抗诉情况统计表；统计期间：2019-2019；案件类别：行政案件；受理：12711；审查 结案：11402；提出 抗诉：156；抗诉案件再审情况/合计：101；抗诉案件再审情况/改判：23；抗诉案件再审情况/调解：1；抗诉案件再审情况/发回重审：18；抗诉案件再审情况/和解撤诉：3；抗诉案件再审情况/维持原判：52；抗诉案件再审情况/其他：4
record_ab55a811fbb5bacf1ceb3453,dataset_a4b3be59b5d1c3b0f33dad04,5,合 计,"{""案件类别"":""合 计"",""收 案"":""28875"",""结案"":""29197"",""未 结"":""891""}",表9 2019年全国法院司法制裁案件情况统计表；统计期间：2019-2019；案件类别：合 计；收 案：28875；结案：29197；未 结：891
record_7575b8ea3d40054e0b6a6aa2,dataset_a4b3be59b5d1c3b0f33dad04,6,司法制裁审查,"{""案件类别"":""司法制裁审查"",""收 案"":""27192"",""结案"":""27498"",""未 结"":""804""}",表9 2019年全国法院司法制裁案件情况统计表；统计期间：2019-2019；案件类别：司法制裁审查；收 案：27192；结案：27498；未 结：804
record_ae6514bd969299e37036cf57,dataset_a4b3be59b5d1c3b0f33dad04,7,司法制裁复议,"{""案件类别"":""司法制裁复议"",""收 案"":""1683"",""结案"":""1699"",""未 结"":""87""}",表9 2019年全国法院司法制裁案件情况统计表；统计期间：2019-2019；案件类别：司法制裁复议；收 案：1683；结案：1699；未 结：87
record_0ef8073fcf5e57a158cb9d4a,dataset_3f03815c60ab59913847c473,4,知识产权局,"{""部门"":""知识产权局"",""数量"":""16068"",""部门__2"":""邮政局"",""数量__2"":""83"",""部门__3"":""商务部"",""数量__3"":""23"",""部门__4"":""应急部"",""数量__4"":""6""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：知识产权局；数量：16068；部门__2：邮政局；数量__2：83；部门__3：商务部；数量__3：23；部门__4：应急部；数量__4：6
record_a9b4a77fff63a75978687f52,dataset_3f03815c60ab59913847c473,5,税务总局,"{""部门"":""税务总局"",""数量"":""817"",""部门__2"":""人民银行"",""数量__2"":""70"",""部门__3"":""生态环境部"",""数量__3"":""21"",""部门__4"":""审计署"",""数量__4"":""4""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：税务总局；数量：817；部门__2：人民银行；数量__2：70；部门__3：生态环境部；数量__3：21；部门__4：审计署；数量__4：4
record_184416dfd632b12987aae7c1,dataset_3f03815c60ab59913847c473,6,自然资源部,"{""部门"":""自然资源部"",""数量"":""453"",""部门__2"":""市场监管总局"",""数量__2"":""67"",""部门__3"":""人力资源 社会保障部"",""数量__3"":""20"",""部门__4"":""体育总局"",""数量__4"":""4""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：自然资源部；数量：453；部门__2：市场监管总局；数量__2：67；部门__3：人力资源 社会保障部；数量__3：20；部门__4：体育总局；数量__4：4
record_f549dc14ee2140cb079f1dce,dataset_3f03815c60ab59913847c473,7,财政部,"{""部门"":""财政部"",""数量"":""308"",""部门__2"":""农业农村部"",""数量__2"":""66"",""部门__3"":""药监局"",""数量__3"":""18"",""部门__4"":""新闻出版署"",""数量__4"":""2""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：财政部；数量：308；部门__2：农业农村部；数量__2：66；部门__3：药监局；数量__3：18；部门__4：新闻出版署；数量__4：2
record_136c72c8280a70b2fce72665,dataset_3f03815c60ab59913847c473,8,住房城乡 建设部,"{""部门"":""住房城乡 建设部"",""数量"":""267"",""部门__2"":""烟草局"",""数量__2"":""61"",""部门__3"":""能源局"",""数量__3"":""16"",""部门__4"":""版权局"",""数量__4"":""2""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：住房城乡 建设部；数量：267；部门__2：烟草局；数量__2：61；部门__3：能源局；数量__3：16；部门__4：版权局；数量__4：2
record_f64da5496b0ce7019e63de5d,dataset_3f03815c60ab59913847c473,9,银保监会,"{""部门"":""银保监会"",""数量"":""236"",""部门__2"":""林草局"",""数量__2"":""59"",""部门__3"":""民政部"",""数量__3"":""11"",""部门__4"":""文化和 旅游部"",""数量__4"":""2""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：银保监会；数量：236；部门__2：林草局；数量__2：59；部门__3：民政部；数量__3：11；部门__4：文化和 旅游部；数量__4：2
record_d532013acf3583da8678eca1,dataset_3f03815c60ab59913847c473,10,司法部,"{""部门"":""司法部"",""数量"":""161"",""部门__2"":""公安部"",""数量__2"":""55"",""部门__3"":""气象局"",""数量__3"":""11"",""部门__4"":""水利部"",""数量__4"":""1""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：司法部；数量：161；部门__2：公安部；数量__2：55；部门__3：气象局；数量__3：11；部门__4：水利部；数量__4：1
record_913093da8da946167251d300,dataset_3f03815c60ab59913847c473,11,工业和 信息化部,"{""部门"":""工业和 信息化部"",""数量"":""146"",""部门__2"":""卫生健康委"",""数量__2"":""42"",""部门__3"":""铁路局"",""数量__3"":""9"",""部门__4"":""宗教局"",""数量__4"":""1""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：工业和 信息化部；数量：146；部门__2：卫生健康委；数量__2：42；部门__3：铁路局；数量__3：9；部门__4：宗教局；数量__4：1
record_3260049fe6c2e7d15ac3a722,dataset_3f03815c60ab59913847c473,12,发展改革委,"{""部门"":""发展改革委"",""数量"":""137"",""部门__2"":""科技部"",""数量__2"":""31"",""部门__3"":""外汇局"",""数量__3"":""7"",""部门__4"":""广电总局"",""数量__4"":""1""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：发展改革委；数量：137；部门__2：科技部；数量__2：31；部门__3：外汇局；数量__3：7；部门__4：广电总局；数量__4：1
record_f17cd20e6444c4712104d8c9,dataset_3f03815c60ab59913847c473,13,证监会,"{""部门"":""证监会"",""数量"":""101"",""部门__2"":""教育部"",""数量__2"":""29"",""部门__3"":""民航局"",""数量__3"":""6"",""部门__4"":""移民局"",""数量__4"":""1""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：证监会；数量：101；部门__2：教育部；数量__2：29；部门__3：民航局；数量__3：6；部门__4：移民局；数量__4：1
record_d8ba8603d113125cb2ae39fb,dataset_3f03815c60ab59913847c473,14,海关总署,"{""部门"":""海关总署"",""数量"":""99"",""部门__2"":""交通运输部"",""数量__2"":""23"",""部门__3"":""文物局"",""数量__3"":""6"",""部门__4"":""退役军人部"",""数量__4"":""1""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：海关总署；数量：99；部门__2：交通运输部；数量__2：23；部门__3：文物局；数量__3：6；部门__4：退役军人部；数量__4：1
record_33838a834bfd46f0b36f44aa,dataset_3f03815c60ab59913847c473,15,总计,"{""部门"":""总计"",""数量"":""19552""}",表9 国务院部门行政应诉案件情况统计表(按数量降序排列)；统计期间：2019-2019；部门：总计；数量：19552
record_c27eae9dc7ea449d088522f2,dataset_04331917fb52c08177c3f13d,4,城市最低生活保障,"{""指 标"":""城市最低生活保障"",""单位"":""万人"",""2019年"":""860.9"",""2018 年"":""1007.0"",""比上年增长(%)"":""-14.5""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：城市最低生活保障；单位：万人；2019年：860.9；2018 年：1007.0；比上年增长(%)：-14.5
record_442b74c65b7a6a69a71c40c4,dataset_04331917fb52c08177c3f13d,5,老年人,"{""指 标"":""老年人"",""单位"":""万人"",""2019年"":""158.6"",""2018 年"":""180.4"",""比上年增长(%)"":""-12.1""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：老年人；单位：万人；2019年：158.6；2018 年：180.4；比上年增长(%)：-12.1
record_b6b3413fa8db9eee68ef27d6,dataset_04331917fb52c08177c3f13d,6,成年人,"{""指 标"":""成年人"",""单位"":""万人"",""2019年"":""563.4"",""2018 年"":""663.1"",""比上年增长(%)"":""-15.0""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：成年人；单位：万人；2019年：563.4；2018 年：663.1；比上年增长(%)：-15.0
record_069335348ef18faf034a5cef,dataset_04331917fb52c08177c3f13d,7,在职人员,"{""指 标"":""在职人员"",""单位"":""万人"",""2019年"":""10.2"",""2018 年"":""14.0"",""比上年增长(%)"":""-26.9""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：在职人员；单位：万人；2019年：10.2；2018 年：14.0；比上年增长(%)：-26.9
record_b0d55eec4944a209f997e95c,dataset_04331917fb52c08177c3f13d,8,灵活就业,"{""指 标"":""灵活就业"",""单位"":""万人"",""2019年"":""171.8"",""2018 年"":""219.2"",""比上年增长(%)"":""-21.6""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：灵活就业；单位：万人；2019年：171.8；2018 年：219.2；比上年增长(%)：-21.6
record_8b5cc2ee6277481daadbe87b,dataset_04331917fb52c08177c3f13d,9,登记失业,"{""指 标"":""登记失业"",""单位"":""万人"",""2019年"":""81.0"",""2018 年"":""109.2"",""比上年增长(%)"":""-25.9""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：登记失业；单位：万人；2019年：81.0；2018 年：109.2；比上年增长(%)：-25.9
record_025d34a92892a006e8203e58,dataset_04331917fb52c08177c3f13d,10,无就业条件,"{""指 标"":""无就业条件"",""单位"":""万人"",""2019年"":""300.3"",""2018 年"":""320.6"",""比上年增长(%)"":""-6.3""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：无就业条件；单位：万人；2019年：300.3；2018 年：320.6；比上年增长(%)：-6.3
record_6074ec4b4ede53a3a33c87b9,dataset_04331917fb52c08177c3f13d,11,未成年人,"{""指 标"":""未成年人"",""单位"":""万人"",""2019年"":""138.9"",""2018 年"":""163.6"",""比上年增长(%)"":""-15.1""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：未成年人；单位：万人；2019年：138.9；2018 年：163.6；比上年增长(%)：-15.1
record_e8422f5691a53b7ca2bc112b,dataset_04331917fb52c08177c3f13d,12,#女性,"{""指 标"":""#女性"",""单位"":""万人"",""2019年"":""386.3"",""2018 年"":""451.6"",""比上年增长(%)"":""-14.5""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：#女性；单位：万人；2019年：386.3；2018 年：451.6；比上年增长(%)：-14.5
record_d2ede799a21e54dd311c5331,dataset_04331917fb52c08177c3f13d,13,#残疾人,"{""指 标"":""#残疾人"",""单位"":""万人"",""2019年"":""139.4"",""2018 年"":""145.5"",""比上年增长(%)"":""-4.2""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：#残疾人；单位：万人；2019年：139.4；2018 年：145.5；比上年增长(%)：-4.2
record_a83b9de5022df22adff4b512,dataset_04331917fb52c08177c3f13d,14,#重度残疾人,"{""指 标"":""#重度残疾人"",""单位"":""万人"",""2019年"":""60.2"",""2018 年"":""52.5"",""比上年增长(%)"":""14.6""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：#重度残疾人；单位：万人；2019年：60.2；2018 年：52.5；比上年增长(%)：14.6
record_68a6e3d81c2d2cc116905419,dataset_04331917fb52c08177c3f13d,15,城市最低生活保障户数,"{""指 标"":""城市最低生活保障户数"",""单位"":""万户"",""2019年"":""524.9"",""2018 年"":""605.1"",""比上年增长(%)"":""-13.2""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：城市最低生活保障户数；单位：万户；2019年：524.9；2018 年：605.1；比上年增长(%)：-13.2
record_55632c19ad70a1d8bc9dda04,dataset_04331917fb52c08177c3f13d,16,城市低保资金支出,"{""指 标"":""城市低保资金支出"",""单位"":""亿元"",""2019年"":""519.5"",""2018 年"":""575.2"",""比上年增长(%)"":""-9.7""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：城市低保资金支出；单位：亿元；2019年：519.5；2018 年：575.2；比上年增长(%)：-9.7
record_3aa45ba95573c8a94509c05d,dataset_04331917fb52c08177c3f13d,17,平均保障标准,"{""指 标"":""平均保障标准"",""单位"":""元/人·月"",""2019年"":""624.0"",""2018 年"":""579.7"",""比上年增长(%)"":""7.6""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：平均保障标准；单位：元/人·月；2019年：624.0；2018 年：579.7；比上年增长(%)：7.6
record_c7bd1b208f617ada75624fbb,dataset_04331917fb52c08177c3f13d,18,平均支出水平,"{""指 标"":""平均支出水平"",""单位"":""元/人·月"",""2019年"":""502.9"",""2018 年"":""476.0"",""比上年增长(%)"":""5.7""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：平均支出水平；单位：元/人·月；2019年：502.9；2018 年：476.0；比上年增长(%)：5.7
record_998ee9f716a6fd030c715ab6,dataset_04331917fb52c08177c3f13d,21,(续),"{""指 标"":""(续)""}",表9 社会救助情况统计表；统计期间：2019-2019；指 标：(续)
